// Reference=MNI
// Sathian K, 1999: Single Target - Absent Target
// Subjects=8
36.48	-38.89	-2.34
44.18	-80.54	8.87
20.83	-69.19	33.84
-32.58	-42.85	48.97

// Sathian K, 1999: Subitizing - Single Target
// Subjects=8
8.57	-64.54	-28.86
-31.86	-86.05	-14.33
31.38	-90.3	7.61
-39.14	-81.84	13.28

// Sathian K, 1999: Counting - Subitizing
// Subjects=8
-4.2	-71.77	-24.77
-30.81	-55.49	-4.64
-36.06	-73.25	0.26
-24.12	-86.61	19.09
52.59	-63.28	-2.71
40.86	-72.96	-2.88
21.75	-98.11	3.91
34.69	-79.31	25.6
34.79	-55.22	48.12
55.8	12.61	28.81
44	35.17	32.62
-28.27	-54.54	48.78
4.65	12.7	48.34
28.3	-1.11	60.38

// Kastner S, 2001: Visual Stimulation vs. Blank
// Subjects=8
-3	-80	8
-3	-79	-6
-12	-76	-13
-18	-74	-17
-23	-59	-11
-21	-91	24
-44	-75	8

// Kastner S, 2001: SEQ vs. SIM
// Subjects=8
-8	-80	-13
-14	-71	-14
-21	-74	-17
-22	-60	-11
-21	-90	23
-45	-69	4

// Le Clec'H G, 2000: Numbers > Body Parts (Block)
// Subjects=5
30	-54	60
54	-42	33
9	-45	33
-45	-9	18

// Le Clec'H G, 2000: Numbers > Body Parts (ER)
// Subjects=6
18	-39	48
60	-21	36
39	9	18

// Simon O, 2002: Calculation vs. Calculation Control
// Subjects=10
-8	8	52
4	32	52
-28	-8	60
-36	-56	28
-28	0	56
-44	32	28
-44	56	12
-56	12	28
44	20	24
52	8	12
-8	24	28
4	24	32
-32	28	0
36	24	0
-48	-4	52
-32	-72	52
32	-60	44
-12	-72	48
-60	-32	44
-36	-64	36
-28	12	0
16	8	8
-40	16	0

// Simon O, 2002: Calculation Only
// Subjects=10
-36	-60	36

// Simon O, 2002: Calculation, Saccades, and Language
// Subjects=10
-32	-72	44

// Pesenti M, 2001: Conjunction Analysis
// Subjects=1
-50	-60	-14
-52	-52	-24
54	-60	-10
-52	-40	46
-22	-68	48
-28	-84	22
42	-40	50
22	-70	54
-38	2	26
42	36	26
-32	8	54
-46	30	22

// Zago L, 2001: Retrieve vs. Read
// Subjects=6
-30	18	2
-44	-2	38
-28	-56	46
36	-72	26
12	-74	-36
6	-82	-14
-28	-42	-32

// Zago L, 2001: Compute vs. Read
// Subjects=6
-28	18	2
-40	0	36
-26	6	58
-48	26	28
30	8	54
-28	-54	48
-42	-38	40
-18	-70	50
32	-68	42
22	-82	-6
30	-88	2
60	-66	-12
-28	-88	-8
-48	-62	-14

// Zago L, 2001: Compute and Retrieve vs. Read Conjuction
// Subjects=6
-28	18	2
-42	0	38
-48	22	30
-26	8	56
-28	-56	46
-8	-74	48
34	-72	36
18	-74	46
-46	-76	-8
48	-84	-12
-14	-90	-4
10	-74	-36
22	-76	-2
-16	-34	-28

// Zago L, 2001: Compute vs. Retrieve Masked by Compute vs. Read
// Subjects=6
-12	10	56
-26	6	58
-36	2	30
-16	-68	50
-30	-52	50
30	-66	50
44	-42	50
-48	-34	42
56	-68	-16
46	-58	-10
-48	-62	-16
-54	-52	-22
-24	-83	-8
22	-82	-8
16	-48	-40

// Zago L, 2001: Retrieve vs. Compute masked by Retrieve vs. Read
// Subjects=6
34	-30	8
2	-44	26

// Zago L, 2002: (Calculation - Digit Reading) and (NBack - 0Back)
// Subjects=6
20	-72	48
52	-38	48
34	-66	42
-20	-62	54
-22	-70	52
-34	-54	36

// Zago L, 2002: (Calculation - Digit Reading) - (NBack - 0Back)
// Subjects=6
-32	-58	46
-42	-42	36
-14	-72	42
36	-66	44

// Piazza M, 2002: All > Baseline
// Subjects=9
36	-76	-12
36	-60	-14
-32	-90	0
-48	-78	-14
-10	-92	-8
30	-70	44
-28	-70	38
-2	-34	-10
54	32	36
-36	-40	-32

// Piazza M, 2002: 6-9 Ran > Baseline
// Subjects=9
36	-76	-12
36	-60	-14
-32	-90	0
-48	-78	-14
-10	-92	-8
30	-70	44
-28	-70	38
-2	-34	-10
54	32	36
-36	-40	-32

// Piazza M, 2002: 6-9 Can > Baseline
// Subjects=9
36	-76	-12
36	-60	-14
-32	-90	0
-48	-78	-14
-10	-92	-8
30	-70	44
-28	-70	38
-2	-34	-10
-36	-40	-32

// Piazza M, 2002: 1-4 Ran > Baseline
// Subjects=9
36	-76	-12
36	-60	-14
-32	-90	0
-48	-78	-14
-10	-92	-8
30	-70	44
-36	-40	-32

// Piazza M, 2002: 1-4 Can > Baseline
// Subjects=9
36	-76	-12
-32	-90	0
30	-70	44
-36	-40	-32

// Piazza M, 2002: All 6-9 > All 1-4
// Subjects=9
30	-92	-4
44	-88	-4
40	-88	10
62	-56	-26
-36	-86	-2
-8	-100	-10
-28	-66	40
10	-72	-30

// Piazza M, 2002: 6-9 Ran > 1-4 Ran
// Subjects=9
30	-92	-4
44	-88	-4
40	-88	10
-36	-86	-2
-8	-100	-10
-28	-66	40

// Piazza M, 2002: 6-9 Can > 1-4 Can
// Subjects=9
30	-92	-4
44	-88	-4
40	-88	10
-36	-86	-2
-8	-100	-10

// Cowell S F, 2000: Simple Mental Calculations
// Subjects=12
-.66	14.07	52.75
1.22	-17.18	6.28
-41.31	6.8	44.91
31.02	14.72	3.26
-49.98	-51.67	5.3
-37.34	14.65	8.51

// Petrides M, 1993: Self-Ordered - Counting
// Subjects=10
-41.54	37.32	26.74
-36.31	47.24	16.92
-19.81	14.81	64.06
-15.67	17.87	48.14
-10.59	29.42	18.12
0.67	-67.77	54.02
-35.8	-47.44	44.93
41.75	44.88	20.68
30.39	11.6	59.29
46.54	-40.89	53.47
34.8	-60.59	47.45

// Petrides M, 1993: Externally-Ordered - Counting
// Subjects=10
-36.16	28.98	28.49
-33.14	49.03	12.27
-32.7	10.79	54.51
-38.98	-48.35	47.27
30.11	35.09	32.79
43.93	39.86	24.43
27.63	63.34	-.78
28.26	12.81	61.45
4.94	-66.69	53.88
42.26	-49.72	49.8
21.99	-64.9	47.96
34.86	-62.11	55.39

// Petrides M, 1993: Self-Ordered - Externally-Ordered
// Subjects=10
1.6	9.91	67.57
-51.99	-7.53	39.54
-16.99	-62.78	-17.57
-44.84	14.35	5.28
48.42	-1.81	35.68
64.3	2.29	18.42
9.79	-69.6	-11.73
2.23	-38.63	-9.77

// Petrides M, 1993: Externally-Ordered - Self-Ordered
// Subjects=10
-61.88	-26.87	-3.33
-57.51	-30.22	8.05
-36.36	-30.21	-21.19
56.71	-28.62	-9.01
46.38	-62.32	24.05

// Vanlancker-Sidtis D, 2003: Counting > Vocalization + Naming + Rest, Normals
// Subjects=9
-15.48	-84.56	31.08
-9.8	23.25	-20.4
-53.27	-7.48	12.78
46.42	-47.63	35.08
44.04	13.6	28.86
41.7	2.64	-2.54
49.2	-32.27	-14.19
38.7	-24.9	13.19
-6.09	-60.49	11.11
-28.64	-17.82	14.48
16.01	3.2	-6.75
26.84	-39.2	-5.55
12.86	-17.17	-8.35

// Simpson J R, 2000: Negatively - Neutrally  Valenced Pictures, Main Effect 
// of Time
// Subjects=18
40.7	-58.12	-17.5
-29.8	-60.49	-14.27
25.85	-74.62	-9.26
-23.29	-81.43	-10.35
-42.6	-29.59	1.13
-29.47	-89.98	17.2
30.55	-54.82	53.71
-8.15	-97.06	6.4
34.2	20.03	2.78
-8.17	8.22	46.64
19.72	-98.15	17.32
-19.08	-33.68	1.21
-32.05	19.63	3.58
47.28	7.36	30.46
34.65	-80.8	20.15
4.51	22.25	34.16
-20.77	-70.79	44.48
8.62	-27.85	-8.52
-32.05	-35.3	-18.58
-29.32	-51.12	51.86
36.36	-36.83	-17.01
23.46	-6.96	-14.91
-21.41	-9.34	-14.19
41.05	0.4	51.19
-46.77	4.51	29.55
