// Reference=MNI
// Arrington C M, 2000: Object- > Location-based Cueing
// Subjects=12
-30.5	-32.52	44.73
-41.13	-23.18	56.34
-65	-34.75	5.17
-46.01	-27.35	-24.66
-15.92	-34.17	-5.48
-15.86	42.22	32.72
1.91	44.9	-16.78
-32.19	40.18	-5.95
7.9	-74.7	18.83
-10.31	-70.92	14.27
17.29	-72.64	-10.44
13.03	-52.69	0.2
-12.65	-49.93	-3.08
-22.3	-29.47	0.89
12.7	-53.92	-43.18

// Arrington C M, 2000: Invalid > Valid Cueing
// Subjects=12
51.76	-61.86	29.52
50.3	-28.66	-8.93
12.86	53.16	20.32
2.53	21.66	54.31
48.37	16.34	36.38
45.86	24.61	-7.77

// Duncan J, 2000: Spatial, High vs. Low g
// Subjects=13
-55.27	48.47	-3.96
-54.91	37.99	21.72
-51.06	34.48	-16.09
-35.18	16.12	39.24
61.75	36.07	17.69
70.32	24.63	9.71
52.88	49.68	3.04
45.09	21.02	64.28
3.73	33.9	43.54
-26.22	-64.68	47.08
53.82	-52.73	55.74
-24.6	-110.28	-4.46
-39.74	-99.49	-3.03
44.56	-98.99	-2.27
50.87	-78.32	-11.15

// Duncan J, 2000: Circles, High vs. Low g
// Subjects=13
61.79	34.15	20.12
48.94	41.53	30.81
42.77	11.05	49.62
49.39	20.83	61.99
-24.6	-110.28	-4.46
-5.08	-85.57	6.21
27.27	-107.77	-3.35

// Garavan H, 2000: VSWM vs. CTL
// Subjects=5
-45.75	7.26	23.73
-39.43	32.67	21.53
39.62	38.35	19.03
22.87	5.67	52.07
-37.06	1.11	39.76
-6.07	18.81	45.72
0.41	-47.37	28.9
-.91	35.7	29.75
-33.17	22.37	-2.22
35.21	25.95	-3.3
-30.41	-51.3	49.65
31.57	-47.67	49.75
-11.04	-68.47	59.79
28.4	-79.21	41.28
0.6	-47.68	52.34
-33.71	-75.41	27.18
48.27	-53.88	-4.56

// Koski L, 1999: Informative vs Neutral, Increases
// Subjects=10
-20	-11	12
9	-71	5

// Larsson J, 2002: OC - NO
// Subjects=7
-37.16	-97.71	-13.29
42.03	-96.04	1.27

// Larsson J, 2002: NS - NO
// Subjects=7
24.82	-92.94	-12.17
5.57	-80.03	-8.57
18.47	-96.7	-5.09
-5.13	-93.46	-16.24

// Larsson J, 2002: NS - OC
// Subjects=7
5.59	-86.37	-8.04
-2.97	-95.39	-13.88
22.65	-84.5	-12.85
14.27	-102.55	2.14

// Larsson J, 2002: OC - FX
// Subjects=7
-35.02	-88.9	-9.59
-28.54	-94.69	-2.49
37.73	-89.72	0.79
-37.05	-90	3.91
37.64	-84.06	-8.6
24.9	-92.09	-1.09
16.43	-102.37	4.33
-24.38	-84.95	-14.51
27.21	-92.47	21.22
29.32	-70.8	26.07
-43.65	-63.4	-9.4
29.29	-82.06	18.09
37.56	-67.32	-12.24
-26.51	-69.47	-6.86

// Larsson J, 2002: NS - FX
// Subjects=7
16.43	-102.37	4.33
22.68	-88.55	-10.28
-28.54	-94.69	-2.49
16.3	-92.65	-7.64
-19.94	-98.53	2.19
-20.02	-94.98	-7.02
-35.01	-86.61	-7.55
-9.39	-93.32	-13.98
-24.38	-84.95	-14.51
35.61	-87.45	2.86
-5.03	-98.95	-4.63
35.51	-84.08	-8.58
29.33	-90.52	18.8
23	-76.5	35.54
27.18	-68.7	25.92
-23.99	-69.92	42.22

// Larsson J, 2002: NO - FX
// Subjects=7
-28.52	-94.52	-.27
24.92	-91.91	1.12
14.29	-102.38	4.35
-37.17	-86.8	-9.74
-37.05	-90	3.91
24.81	-86.43	-10.49
35.51	-84.08	-8.58
29.33	-86.12	20.66
29.32	-70.8	26.07
27.27	-74.36	35.31
-43.66	-65.69	-11.44
-23.99	-69.92	42.22
-17.91	-93.03	-9.44
-13.71	-91.57	-18.53
-5.02	-101.07	-4.46
37.61	-71.2	-7.45
18.21	-44.51	-18.39

// Rosen A C, 1999: Endogenous > Rest
// Subjects=13
-40.09	-15.78	55.71
48.45	5.13	42.9
-3.83	6.73	54.52
5.8	9.16	57.55
-49.9	-70.53	9.11
56.95	-52.46	13.06
34.76	-44.48	49.45
40.59	42.87	8.6
-36.31	-59.35	-26.55
27.8	-49.11	-23.69
-22.32	-5.52	7.8
24.65	0.85	3.38
-12.74	-73.93	-24.49
6.57	-71.99	-14.83

// Rosen A C, 1999: Exogenous > Rest
// Subjects=13
-39.01	-13.48	57.73
49.5	4.97	40.67
-3.84	5.51	52.39
5.79	9.08	56.44
-46.69	-71.57	9.16
52.69	-64.37	10.76
62.31	-35.79	21.64
-32.5	-51.94	55.31
-17.45	-63.05	61.64
28.35	-45.66	48.5
-34.19	-56.26	-27.95
24.6	-49.13	-23.65
-12.82	-18.72	-12.39

// Rosen A C, 1999: Control > Rest
// Subjects=13
-35.78	-15.41	60.09
-3.83	3.48	53.68
4.73	6.96	56.63
-46.67	-68.14	12.22
52.7	-65.43	10.85
63.38	-35.79	21.62
-35.28	-55.29	-29.14
18.19	-46.88	-21.53

// Vidnyanszky Z, 2000: Form Discrimination - Position Discrimination
// Subjects=7
35.56	-87.88	-2.68
-34.99	-87.5	-5.25

// Vidnyanszky Z, 2000: Position Discrimination - Form Discrimination
// Subjects=7
-30.59	-.46	46.51

// Vidnyanszky Z, 2000: Combination Form and Position Discrimination - Control
// Subjects=7
42.97	15.7	28.69
-47.88	22.73	31.38
33.49	-87.2	6.21
43.95	-55.47	-11.07
-30.73	-85.44	-6.59
25.2	-67	48.1
-31.55	-53.22	38.67

// Vidnyanszky Z, 2000: Form Discrimination - Control
// Subjects=7
44.04	15.8	29.79
37.68	-78.18	-1.29
-35.01	-85.47	-6.53
28.37	-67.41	42.52
-11.13	-74.87	45.83
-26.2	-62.96	36.08

// Vidnyanszky Z, 2000: Position Discrimination - Control
// Subjects=7
-45.77	24.6	27.85
-30.56	3.14	51.78
26.25	-67.25	44.76
-13.27	-73.83	45.77
-41.07	-51.1	53.1
-29.43	-54.43	36.52

// Nobre A C, 1997: Same-Side vs. Baseline
// Subjects=6
1.74	11.11	52.55
12.59	15.82	56.39
10.23	23.08	42.26
47.03	4.06	43.52
49.23	-6.57	44.53
-41.62	5.46	40.41
-22.56	-27.99	3.05
38.55	-67	41.73
64.13	-49.84	17.18
13.93	-82.24	-28.06

// Nobre A C, 1997: Right - Rest
// Subjects=6
42.72	1.92	43.8
46.96	7.9	38.66
51.19	16.01	33.3
