// Reference=MNI
// Cabeza R, 2002: WM - Fixation
// Subjects=20
-43.99	12.61	25.17
-47.08	5.03	36.06
27.72	-.5	53.26
-51.4	-38.78	27.02
9.41	-63.6	45.25
-44.02	20.06	24.43
-34.71	29.09	-5.75
34.44	29.33	-6.95
2.95	8.76	61.73
2.89	8.34	57.29
-18.61	-67.53	50.6
27.86	-70.56	50.11
-26.23	-67.98	46.29
2.91	-39.7	48.6
-16.25	-90.54	-23.37
23.72	-90.4	-24.06
-27.06	-88.45	-23.39
23.71	-86.14	-24.48
-19.51	-27.2	-11.65
23.71	-27.05	-12.4
-16.19	-33.16	-6.63
20.55	-33.03	-7.27
2.51	25.2	30.98
-8.51	-21.35	4.4
12	-17.03	3.62
-16.22	5.96	-1.54
20.51	6.09	-2.18
-1.83	-87.69	6.36
12.21	-83.28	6.81
-5.06	-90.89	6.73
12.18	-74.77	5.97
-43.65	-5.62	48.26
-29.49	-16.75	54.72

// Garavan H, 2000: VSWM vs. CTL
// Subjects=5
-45.75	7.26	23.73
-39.43	32.67	21.53
39.62	38.35	19.03
22.87	5.67	52.07
-37.06	1.11	39.76
-6.07	18.81	45.72
0.41	-47.37	28.9
-.91	35.7	29.75
-33.17	22.37	-2.22
35.21	25.95	-3.3
-30.41	-51.3	49.65
31.57	-47.67	49.75
-11.04	-68.47	59.79
28.4	-79.21	41.28
0.6	-47.68	52.34
-33.71	-75.41	27.18
48.27	-53.88	-4.56

// Lee T M C, 2002: Digit Memory Task - Answer Correctly vs. Feign Memory 
// Subjects=6
21.89	-3.34	59.53
38.99	-4.3	59.41
45.29	5.54	48.48
27.18	13.78	60.26
54.71	22.21	29.13
34.37	34.94	30.52
28.98	46.46	28.5
41.53	62.45	0.25
8.49	62.06	11.82
34	50.89	-10.96
63.13	42.89	20.61
47.62	-62.72	46.37
65.24	-22.14	-8.54
16.19	-1.6	13.72
-41.23	6.51	54.97
-1.54	-5.97	68.94
-29.57	20.96	48.04
-42.56	31.31	31.71
-22.38	54.27	23.98
-60.78	30.6	24.17
-43.96	59.66	-.76
-5.38	66.54	16.06
-48.56	-64.44	46.5
-70.34	-41.39	2.44
-12.65	1.66	17.13
-.74	-38.37	21.46

// Stern C E, 2000: Working Memory II vs. Control
// Subjects=5
-35.15	37.19	24.44
-5	17.76	45.8
-38.52	30	0.55
-35.01	13.38	33.13
-7	2.74	58.23
-48.14	-29.48	-24.46
-55.53	-48.3	-19.45
-31.42	-32.04	64.78
-41.22	-33.98	40.52
50.38	32.67	27.19
34.19	25.4	3.45
50.48	13.89	32.1
47.12	12.25	11.09
4.57	17.3	39.04
34.64	12.51	56.94
23.39	-36.25	-35.87
40.54	-48.83	-35.01
31.53	-49.15	44.3

// Haxby J V, 1999: Faces > Houses
// Subjects=6
-37	-81	-8
42	-79	-7
-39	-55	-23
39	-59	-16
-52	-61	4
43	-57	12

// Ishai A, 2000: Houses > Faces and Chairs, Photos
// Subjects=12
-22	-81	-18
26	-86	-14
-26	-57	-14
28	-57	-13
-21	-84	23
29	-80	26
-32	-70	42
26	-58	45

// Ishai A, 2000: Faces > Houses and Chairs, Photos
// Subjects=12
-33	-79	-14
38	-82	-17
-36	-55	-20
40	-52	-19
