// Reference=MNI
// Koelsch S, 2002: Clusters vs. In-Key
// Subjects=10
-52.32	12.19	5.55
-45.78	10.26	21.25
-32	16.8	8.27
-49.17	5.01	-5.04
-45.75	-21.26	12.74
-49.97	-30.63	15.8
-55.15	-39.95	33.37
-61.66	-39.96	20.07
-9.48	-18.47	4.28
-16.02	12.07	0.68
50.24	14.67	0.82
43.97	19.43	21.68
31.01	26.7	6.72
53.45	3.77	-2.77
50.43	-16.29	13.45
60.14	-33.95	18.16
53.8	-43.07	24.58
50.6	-58.41	19.21
54.82	-43.58	17.92
9.76	-15.01	6
15.98	16.06	-5.6

// Koelsch S, 2002: Modulation vs. In-Key
// Subjects=10
-52.35	10.79	1.2
-33.09	23.23	8.86
-52.36	2.96	-3.71
-45.76	-19.23	11.45
-48.87	-30.37	19.11
-58.35	-42.09	33.59
-6.26	-12.74	9.34
50.25	15.89	2.94
47.2	18.65	25.05
32.05	26.45	3.38
53.45	3.77	-2.77
50.44	-16.2	14.55
56.87	-30.25	11.2
54.88	-42.98	25.67
60.14	-44.86	14.62
4.45	-12.5	11.43

// Koelsch S, 2002: Deviant Instruments versus In-Key
// Subjects=10
-52.32	12.19	5.55
-49	13.33	19.91
-31.99	16.97	10.49
-49.17	5.01	-5.04
-45.76	-18.09	12.47
-45.69	-30.52	16.86
-58.39	-35.92	30.84
-55.22	-47.33	20.61
-9.48	-15.13	6.23
-12.8	8.92	0.91
50.25	11.49	1.08
47.2	22.96	25.81
34.27	21.77	11.56
47.05	1.7	-1.41
50.43	-20.69	11.59
50.51	-31.89	18.1
53.8	-43.07	24.58
44.18	-55.28	19.02
53.75	-42.53	17.84
6.55	-15.03	6.04
12.86	13.56	3.57

// Perry D W, 1999: Singing vs. Perception
// Subjects=13
-58.42	-7.74	37.4
-52.2	-4.21	13.61
4.59	10.96	39.57
-43.73	0.53	5.31
-52.07	-32.5	19.33
-7.19	-102.48	-8.77
-1.8	-81.16	4.99
-11.42	-81.22	5.1
-10.66	-21.79	-11.04
-19.16	-63.05	-20.86
1.61	2.25	64.87
65.52	2.78	38.44
62.17	-.98	17.6
48.18	3.36	6.25
42.73	-5.44	-10.79
55.67	-9.62	2.79
55.82	-28.94	14.45
57.02	-70.43	14.57
15.24	-64.05	4.47
26.12	-66.42	27.97
13.18	-70.95	11.77
19.3	-60.71	-21.5

// Zatorre R J, 1998: Tones - Noise, Relative Pitch
// Subjects=10
-40	42	6
35	49	-12
-59	-7	-2
51	-18	9
-31	-45	33
15	-87	29
32	-73	17
-17	-16	30

// Zatorre R J, 1998: Minor/Major - Noise, Relative Pitch
// Subjects=10
-20	13	48
-42	6	29
-25	32	12
16	18	48
50	25	21
36	55	-12
-58	-64	-11
63	-50	-14
-32	-54	42
42	-50	51

// Zatorre R J, 1998: Tones - Noise, Absolute Pitch
// Subjects=10
-38	3	48
-39	10	39
-40	27	18
-42	18	20
51	39	-9
15	34	-23
-62	-1	-3
52	-30	5
-40	-61	47
31	-88	5

// Zatorre R J, 1998: Minor/Major - Noise, Absolute Pitch
// Subjects=10
-41	-1	45
-42	12	32
-44	15	24
-39	36	17
32	-2	53
29	13	39
46	29	24
31	32	21
-55	-50	-14
63	-45	-14
-36	-50	41
-25	-57	36
36	-49	39
43	-56	53
0	22	45
-4	-31	-21
25	-78	-2

// Halpern A R, 1999: Cue/Image - Control
// Subjects=8
34	53	-9
38	42	-3
46	13	6
36	46	23
51	-1	47
-42	12	2
-35	22	5
-34	44	18
-48	10	23
-48	-6	41
56	-30	8
62	-42	-8
-1	8	62
-4	29	30
46	-49	51
-4	-69	36

// Halpern A R, 1999: Cue/Image - Control/Image
// Subjects=8
29	55	-8
40	17	6
36	46	23
-42	15	2
-32	46	26
55	-40	11
61	-42	3
60	-41	-11
4	24	41
48	-49	50

// Halpern A R, 1999: Control/Image - Control
// Subjects=8
26	-30	53
-48	30	-17
-51	6	20
-17	53	26
-21	12	50
-46	-7	39
-1	1	65
20	-54	6
17	-83	33

// Meister I, 2005: Non-Musicians, Simple - Baseline
// Subjects=12
-36	-20	56
-30	-6	56
-27	0	55
-6	-9	47
24	-6	61
-33	-35	60
-33	-32	51
-24	-71	34
-24	-56	50
-30	-47	58
-33	-44	55
-33	-42	38
33	-47	49
21	-60	42
36	-42	44

// Meister I, 2005: Non-Musicians, Complex - Baseline
// Subjects=12
-39	-18	53
-27	-3	53
-9	-3	53
0	8	47
24	-3	64
-36	-32	57
-33	-38	63
-39	-38	54
-30	-50	58
-9	-58	55
-24	-71	34
15	-58	61
12	-70	50
36	-41	49

// Meister I, 2005: Non-Musicians, Complex - Simple
// Subjects=12
-27	8	52
-3	6	60
3	6	60

// Meister I, 2005: Musicians, Simple - Baseline
// Subjects=12
-36	-23	59
-21	-6	61
-6	-3	55
24	3	61
3	0	61
-51	-27	48
-30	-33	49
-24	-52	58
-15	-58	53
-30	-35	57
-21	-43	66
39	-51	51
21	-61	56
12	-65	50
-9	2	41

// Meister I, 2005: Musicians, Complex - Baseline
// Subjects=12
-36	-4	42
-18	-3	61
6	-3	58
27	-4	53
6	11	44
-36	-26	40
-39	-26	54
-30	-41	63
-25	-53	47
-39	-47	44
39	-47	52
15	-49	61
36	-57	33

// Meister I, 2005: Non-Musicians vs. Musicians, Simple
// Subjects=12
-33	0	58
-3	-3	55

// Meister I, 2005: Non-Musicians vs. Musicians, Complex
// Subjects=12
-30	0	55
-6	-3	55

// Brown S, 2004: Monotonic Vocalization vs. Rest
// Subjects=10
7.99	6.35	62.22
10.12	-2.44	58.47
50.57	-6.03	36
48.15	10.77	5.63
63.29	-4.86	22.38
-47.72	-12.96	37.71
-49.81	-5.94	46.07
-4.81	2.21	64.94
-56.39	-7.7	23.99
-33.03	41.43	24.06
-43.87	26.62	-1.34
63.22	-27.55	4.21
63.15	-6.23	4.65
52.52	-16.7	7.88
63.01	5.43	-9.71
71.64	-15.67	-8.04
50.27	-48.72	-20.63
-35	-33.8	14.78
-56.49	-13.12	8.83
-60.67	-38.53	11.01
-43.65	-17.28	9.03
-43.81	-12.3	-9.22
13.87	-3.5	-10.62
22.52	1.98	4.43
29.98	-20.15	-7.18
-39.49	-.85	0.92
-.7	7.04	44.42
-22.42	7.71	0
28.89	-62.05	-25.96
-26.62	-72.79	-22.19
-3.22	-60.64	-32.4
-11.74	-77.95	-35.31
-37.42	-56.45	-30.13
-50.19	7.72	2.55

// Brown S, 2004: Melody Repetition vs. Rest
// Subjects=10
7.99	8.63	64.26
43.85	17.08	5.15
59.14	-1.4	39.98
-49.85	-4.17	41.46
-50.16	8.06	6.98
-4.9	5.58	53.51
54.44	9.6	-9.96
65.33	-25.6	1.79
60.98	-4.48	0.07
67.24	0.62	-17.16
-54.51	0.66	-5.73
-62.89	-24.08	5.37
-34.99	-33.63	17
-60.72	-34.64	6.23
18.14	-3.47	-10.68
-22.41	7.89	2.22
-26.61	8.55	11.13
-43.83	13.76	-2.49
28.89	-62.05	-25.96

// Brown S, 2004: Harmonization vs. Rest
// Subjects=10
56.98	2.81	39.65
10.11	4.07	60.16
43.82	19.03	2.75
48.14	12.88	5.45
-51.99	-4.18	41.49
-43.85	26.79	0.88
65.35	-27.54	4.18
52.33	7.65	-7.54
58.77	1.34	-7.09
54.52	-7.14	-6.33
63.15	-6.23	4.65
-52.38	4.91	-6.11
-62.93	-20.02	2.79
-56.56	-11.7	-.21
-62.82	-38.71	8.82
-42.87	3.94	-19.52
-41.52	-19.55	6.97
16	-3.49	-10.65
18.59	-69.09	21.59
3.23	-25.05	-13.16
28.83	9.79	-5.22
31.05	-26.66	-8.88
20.12	34.44	-16.11
-43.84	11.47	-4.53
-31.05	24.41	-3.53
26.81	-68.07	-20.97
-3.21	-60.47	-30.19
-37.46	-54.67	-34.74

// Blood A J, 2001: Positive Correlations with Ratings of Chills Intensity
// Subjects=10
-13	12	-5
-3	-33	-17
4	-16	5
5	22	33
17	32	-23
32	13	2
